DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025-11-07,09:30,Bhayangkara FC,Bali United Pusam,38,33,29,48,52,59,41,STA
2025-11-07,13:00,Persik Kediri,Persebaya Surabaya,32,38,30,59,41,59,41,STA
2025-11-07,09:35,Adelaide United FC,Western Sydney,38,35,27,31,69,73,27,STA
2025-11-07,14:00,Fajr Sepasi,Mes Rafsanjan,49,30,21,63,37,27,73,STA
2025-11-07,19:00,Odense,Silkeborg,41,32,27,33,67,67,33,STA
2025-11-07,20:45,Paris FC,Rennes,43,37,20,30,70,69,31,STA
2025-11-07,14:00,Hapoel Raanana,Bnei Yehuda Tel Aviv,34,26,40,48,52,46,54,STA
2025-11-07,14:00,Hapoel Kfar Saba,Hapoel Ramat Gan,36,24,40,47,53,52,48,STA
2025-11-07,18:00,Hapoel Kfar Shalem,SC Kafr Qasim,37,31,32,50,50,53,47,STA
2025-11-07,17:00,Ruch Chorzow,Miedz Legnica,46,30,24,33,67,63,37,STA
2025-11-07,20:30,Znicz Pruszkow,Chrobry Glogow,28,29,43,41,59,56,44,STA
2025-11-07,18:00,Dynamo Ceske Budejovice,Opava,31,32,37,60,40,44,56,STA
2025-11-07,18:00,FK Pribram,Viktoria Zizkov,44,31,25,50,50,56,44,STA
2025-11-07,17:00,Taborsko,Vysocina Jihlava,61,25,14,38,62,47,53,STA
2025-11-07,20:30,Mirandes,Sporting Gijon,30,26,44,44,56,47,53,STA
2025-11-07,19:30,FC Fleury 91,Sochaux,33,31,36,47,53,52,48,STA
2025-11-07,19:30,Caen,Paris 13 Atletico,46,38,16,51,49,44,56,STA
2025-11-07,19:30,Versailles 78 FC,Valenciennes,44,31,25,43,57,56,44,STA
2025-11-07,19:30,Bourg-en-Bresse 01,Dijon,18,33,49,47,53,44,56,STA
2025-11-07,19:30,Aubagne,Le Puy,42,32,26,54,46,52,48,STA
2025-11-07,19:30,Concarneau,Orleans,35,31,34,49,51,54,46,STA
2025-11-07,19:30,Quevilly,Chateauroux,40,32,28,55,45,54,46,STA
2025-11-07,19:30,Villefranche,Stade Briochin,45,28,27,50,50,47,53,STA
2025-11-07,20:45,Pisa,Cremonese,38,34,28,49,51,45,55,STA
2025-11-07,18:00,Riga FC,Rigas Futbola Skola,47,27,26,39,61,52,48,STA
2025-11-07,15:30,Al-Shamal,Al-Wakrah,43,31,26,40,60,56,44,STA
2025-11-07,14:00,FK Buxoro,Neftchi Fargona,19,27,54,54,46,43,57,STA
2025-11-07,18:00,HNK Gorica,Vukovar 91,46,27,27,41,59,46,54,STA
2025-11-07,21:00,Watford,Bristol City,42,29,29,40,60,55,45,STA
2025-11-07,16:00,Gareji,Dinamo Tbilisi,22,31,47,35,65,65,35,STA
2025-11-07,17:00,Gagra,Kolkheti Poti,56,28,16,52,48,52,48,STA
2025-11-07,16:30,Botev Plovdiv,Dobrudzha,49,27,24,44,56,50,50,STA
2025-11-07,14:00,Spartak Varna,Septemvri Sofia,42,30,28,40,60,59,41,STA
2025-11-07,17:00,Kudrivka,Kolos Kovalivka,27,28,45,52,48,41,59,STA
2025-11-07,20:45,FC Dender,Zulte-Waregem,31,32,37,35,65,56,44,STA
2025-11-07,18:30,SpVgg Greuther Furth,Preussen Munster,39,31,30,27,73,64,36,STA
2025-11-07,20:15,Neuchatel Xamax FC,Yverdon-Sport FC,36,33,31,30,70,68,32,STA
2025-11-07,19:30,Rapperswil,FC Wil 1900,45,25,30,42,58,60,40,STA
2025-11-07,19:30,Stade Nyonnais,Etoile-Carouge FC,44,24,32,46,54,55,45,STA
2025-11-07,13:30,CSKA Sofia II,Minyor Pernik,58,24,18,43,57,44,56,STA
2025-11-07,20:45,Airdrieonians,Partick,19,25,56,44,56,47,53,STA
2025-11-07,18:00,FC ViOn Zlate Moravce,Inter Bratislava,54,27,19,32,68,67,33,STA
2025-11-07,18:00,Hobro,Aarhus Fremad,28,33,39,33,67,64,36,STA
2025-11-07,19:00,Kolding IF,AC Horsens,43,29,28,52,48,48,52,STA
2025-11-07,18:30,HB Koge,Hillerod Fodbold,28,23,49,35,65,61,39,STA
2025-11-07,19:00,HIK,FC Helsingor,52,24,24,37,63,53,47,STA
2025-11-07,18:30,Skive,Roskilde,21,28,51,49,51,56,44,STA
2025-11-07,11:00,Iberia 1999 II,Sioni Bolnisi,31,42,27,53,47,51,49,STA
2025-11-07,11:00,Merani Martvili,Dinamo Tbilisi II,60,24,16,36,64,61,39,STA
2025-11-07,19:00,SpVgg Bayreuth,TSV Aubstadt,34,32,34,46,54,51,49,STA
2025-11-07,19:00,TSV Buchbach,VfB Eichstatt,31,32,37,42,58,64,36,STA
2025-11-07,19:00,Wacker Burghausen,SpVgg Unterhaching,33,33,34,36,64,64,36,STA
2025-11-07,19:00,BFC Dynamo,Carl Zeiss Jena,22,27,51,42,58,55,45,STA
2025-11-07,19:00,Chemnitzer FC,VSG Altglienicke,38,33,29,49,51,56,44,STA
2025-11-07,19:00,FSV 63 Luckenwalde,Hertha Berlin II,46,32,22,47,53,52,48,STA
2025-11-07,19:00,Hallescher FC,SV Babelsberg 03,50,26,24,46,54,55,45,STA
2025-11-07,18:00,FC Liefering,Kapfenberger SV,53,22,25,45,55,53,47,STA
2025-11-07,18:00,SKU Amstetten,SV Stripfing/Weiden,64,25,11,35,65,53,47,STA
2025-11-07,18:00,WSC Hertha,First Vienna FC,35,30,35,43,57,56,44,STA
2025-11-07,19:00,MSV Duisburg,Waldhof Mannheim,50,28,22,38,62,66,34,STA
2025-11-07,19:00,Kickers Offenbach,SC Freiburg II,43,31,26,18,82,72,28,STA
2025-11-07,19:00,TSV Steinbach,KSV Hessen Kassel,41,34,25,27,73,77,23,STA
2025-11-07,19:15,FC Kilia Kiel,VfR Neumunster,45,31,24,15,85,79,21,STA
2025-11-07,03:00,Venados FC,Tlaxcala FC,61,25,14,32,68,63,37,STA
2025-11-07,15:00,BB Bodrumspor,Istanbulspor AS,60,26,14,43,57,48,52,STA
2025-11-07,18:00,Sariyer,Van Spor FK,34,32,34,50,50,52,48,STA
2025-11-07,17:40,Al-Tadhamon,Al-Shabab Al Ahmadi,38,27,35,46,54,43,57,STA
2025-11-07,19:00,Alingsaas FC United (w),Hammarby IF DFF (w),21,16,63,27,73,33,67,STA
2025-11-07,21:15,Atletico Madrid B,CD Eldense,48,33,19,62,38,40,60,STA
2025-11-07,20:30,Ascoli,Gubbio,48,29,23,60,40,32,68,STA
2025-11-07,20:30,Campobasso,Sambenedettese,44,28,28,57,43,50,50,STA
2025-11-07,20:00,Lommel United,SK Beveren,27,24,49,37,63,61,39,STA
