DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025.06.11,17:30,Al Qadisiya Al Khubar , Al Kholood,71,14,14,32,68,68,32,ACC
2025.06.11,17:30,Al Riyadh , Damac FC,54,23,23,67,33,30,70,ACC
2025.06.11,13:30,ES Tunis , Jeunesse Sportive Omrane,69,15,15,29,71,60,40,ACC
2025.06.11,13:30,Stade Tunisien , Club Africain,19,19,61,34,66,66,34,ACC
2025.06.11,17:45,AEK Athens , Shamrock Rovers,80,10,10,33,67,32,68,ACC
2025.06.11,17:45,AEK Larnaca , Aberdeen,71,14,14,64,36,32,68,ACC
2025.06.11,17:45,NK Celje , Legia Warsaw,53,23,23,29,71,67,33,ACC
2025.06.11,17:45,KuPS Kuopio , Slovan Bratislava,27,27,45,29,71,62,38,ACC
2025.06.11,17:45,Mainz , Fiorentina,44,28,28,32,68,67,33,ACC
2025.06.11,17:45,Noah , Sigma Olomouc,60,20,20,29,71,64,36,ACC
2025.06.11,17:45,Samsunspor , Hamrun Spartans,73,13,13,39,61,32,68,ACC
2025.06.11,17:45,Shakhtar Donetsk , Breidablik,80,10,10,36,64,70,30,ACC
2025.06.11,17:45,Sparta Prague , Rakow Czestochowa,69,15,15,31,69,60,40,ACC
2025.06.11,20:00,Crystal Palace , AZ,71,14,14,37,63,66,34,ACC
2025.06.11,20:00,Dynamo Kyiv , Zrinjski Mostar,55,22,22,71,29,32,68,ACC
2025.06.11,20:00,BK Hacken , Strasbourg,25,25,49,31,69,70,30,ACC
2025.06.11,20:00,Lausanne Sports , Omonia Nicosia,54,23,23,36,64,69,31,ACC
2025.06.11,20:00,Lincoln Red Imps FC , HNK Rijeka,10,10,80,69,31,34,66,ACC
2025.06.11,20:00,Rayo Vallecano , Lech Poznan,75,12,12,39,61,60,40,ACC
2025.06.11,20:00,Shelbourne , KF Drita,65,17,17,38,62,61,39,ACC
2025.06.11,20:00,Shkendija Tetovo , Jagiellonia Bialystok,25,25,49,35,65,57,43,ACC
2025.06.11,20:00,Rapid Vienna , CS U Craiova,64,18,18,33,67,66,34,ACC
2025.06.11,17:45,Basel , FCSB,69,15,15,32,68,59,41,ACC
2025.06.11,17:45,Crvena Zvezda , Lille,29,29,42,35,65,71,29,ACC
2025.06.11,17:45,Dinamo Zagreb , Celta Vigo,27,46,27,30,70,67,33,ACC
2025.06.11,17:45,Malmo FF , Panathinaikos,26,47,26,30,70,57,43,ACC
2025.06.11,17:45,Midtjylland , Celtic,67,16,16,36,64,60,40,ACC
2025.06.11,17:45,Nice , SC Freiburg,23,53,23,39,61,73,27,ACC
2025.06.11,17:45,FC Salzburg , Go Ahead Eagles,64,18,18,31,69,59,41,ACC
2025.06.11,17:45,SK Sturm Graz , Nottm Forest,19,19,62,39,61,64,36,ACC
2025.06.11,17:45,FC Utrecht , FC Porto,21,21,58,36,64,70,30,ACC
2025.06.11,20:00,Aston Villa , Maccabi Tel Aviv,70,15,15,38,62,44,56,ACC
2025.06.11,20:00,Real Betis , Lyon,57,21,21,30,70,60,40,ACC
2025.06.11,20:00,Bologna , SK Brann,74,13,13,34,66,71,29,ACC
2025.06.11,20:00,Braga , Genk,62,19,19,38,62,70,30,ACC
2025.06.11,20:00,Ferencvarosi TC , Ludogorets Razgrad,60,20,20,34,66,60,40,ACC
2025.06.11,20:00,PAOK Salonika , Young Boys,61,19,19,36,64,62,38,ACC
2025.06.11,20:00,Viktoria Plzen , Fenerbahce,15,15,69,34,66,69,31,ACC
2025.06.11,20:00,Rangers , Roma,19,19,61,35,65,63,37,ACC
2025.06.11,20:00,VfB Stuttgart , Feyenoord,69,15,15,36,64,68,32,ACC
